region,code_circonscription,circonscription,nb_bv,inscrits,votants,taux_participation,bulletins_nuls,suffrages_exprimes,bulletins_blancs,parti,candidat,voix,pourcentage_voix,elu,page_source,candidat_canon
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,INDEPENDANT,KOUAME ELVIS KOUADIO,107,2.16,False,9,KOUAME ELVIS KOUADIO
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,ADCI,AKPETOU KOUAME LAZARE,55,1.11,False,9,AKPETOU KOUAME LAZARE
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,RHDP,N GUESSAN BEWAN ANICET,1107,22.38,False,9,N GUESSAN BEWAN ANICET
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,INDEPENDANT,LOUKOU KOUAME RICHARD,186,3.76,False,9,LOUKOU KOUAME RICHARD
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,INDEPENDANT,BOA ETCHEGNE SYLVAIN PRUDENCE,141,2.85,False,9,BOA ETCHEGNE SYLVAIN PRUDENCE
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,INDEPENDANT,AMANI KOFFI JEROME,7,0.14,False,9,AMANI KOFFI JEROME
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,INDEPENDANT,KONAN KONAN EVRAD,147,2.97,False,9,KONAN KONAN EVRAD
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,PDCI RDA,KOUAME KONAN EDOUARD,730,14.76,False,9,KOUAME KONAN EDOUARD
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,KOSSOU COMMUNE ET SOUS PREFECTURE YAMOUSSOUKRO SOUS PREFECTURE,62,19294,5120,26.54,174,4946,75,INDEPENDANT,KOUACOU AHOU JOSEE DESTHER,11,0.22,False,9,KOUACOU AHOU JOSEE DESTHER
DISTRICT AUTONOME DE YAMOUSSOUKRO,053,YAMOUSSOUKRO COMMUNE,288,118151,36304,30.73,756,35548,327,INDEPENDANT,ESPOIR,106,0.3,False,10,ESPOIR
DISTRICT AUTONOME DE YAMOUSSOUKRO,053,YAMOUSSOUKRO COMMUNE,288,118151,36304,30.73,756,35548,327,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,22070,62.09,True,10,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
DISTRICT AUTONOME DE YAMOUSSOUKRO,053,YAMOUSSOUKRO COMMUNE,288,118151,36304,30.73,756,35548,327,INDEPENDANT,BATISSONS ENSEMBLE LA NATION IVOIRIENNE,141,0.4,False,10,BATISSONS ENSEMBLE LA NATION IVOIRIENNE
DISTRICT AUTONOME DE YAMOUSSOUKRO,053,YAMOUSSOUKRO COMMUNE,288,118151,36304,30.73,756,35548,327,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,12904,36.3,False,10,TOUS ENSEMBLE POUR LA COTE D IVOIRE
FOLON,054,GOULIA TIENKO MAHANDIANA SOKOURANI ET KIMBIRILA NORD COMMUNES ET SOUS PREFECTURES,98,30154,21695,71.95,296,21399,422,INDEPENDANT,KONE LANCINE,10274,48.01,False,10,KONE LANCINE
FOLON,054,GOULIA TIENKO MAHANDIANA SOKOURANI ET KIMBIRILA NORD COMMUNES ET SOUS PREFECTURES,98,30154,21695,71.95,296,21399,422,RHDP,SIDIBE BERRY,10703,50.02,True,10,SIDIBE BERRY
FOLON,055,KANIASSO MINIGNAN ET SOKORO COMMUNES ET SOUS PREFECTURES,60,19524,12753,65.32,144,12609,121,INDEPENDANT,KONE MAMERY,3651,28.96,False,10,KONE MAMERY
FOLON,055,KANIASSO MINIGNAN ET SOKORO COMMUNES ET SOUS PREFECTURES,60,19524,12753,65.32,144,12609,121,INDEPENDANT,KALILOU CAMARA,268,2.13,False,10,KALILOU CAMARA
FOLON,055,KANIASSO MINIGNAN ET SOKORO COMMUNES ET SOUS PREFECTURES,60,19524,12753,65.32,144,12609,121,INDEPENDANT,BAMBA KARIM,383,3.04,False,10,BAMBA KARIM
FOLON,055,KANIASSO MINIGNAN ET SOKORO COMMUNES ET SOUS PREFECTURES,60,19524,12753,65.32,144,12609,121,RHDP,SIDIBE NOUMORY,8154,64.67,True,10,SIDIBE NOUMORY
FOLON,055,KANIASSO MINIGNAN ET SOKORO COMMUNES ET SOUS PREFECTURES,60,19524,12753,65.32,144,12609,121,CODE,TOURE MAMADOU,32,0.25,False,10,TOURE MAMADOU
GBEKE,056,ANDO KEKRENOU BEOUMI ET KONDROBO COMMUNES ET SOUS PREFECTURES,129,39082,15791,40.4,718,15073,166,INDEPENDANT,ENSEMBLE POUR NOTRE BEOUMI,4628,30.7,False,10,ENSEMBLE POUR NOTRE BEOUMI
GBEKE,056,ANDO KEKRENOU BEOUMI ET KONDROBO COMMUNES ET SOUS PREFECTURES,129,39082,15791,40.4,718,15073,166,ADCI,ADCI AUJOURD HUI ET DEMAIN LA COTE D IVOIRE,154,1.02,False,10,ADCI AUJOURDHUI ET DEMAIN LA COTE DIVOIRE
GBEKE,056,ANDO KEKRENOU BEOUMI ET KONDROBO COMMUNES ET SOUS PREFECTURES,129,39082,15791,40.4,718,15073,166,INDEPENDANT,LA VOIX DE BEOUMI POUR LA COTE DIVOIRE,192,1.27,False,10,LA VOIX DE BEOUMI POUR LA COTE DIVOIRE
GBEKE,056,ANDO KEKRENOU BEOUMI ET KONDROBO COMMUNES ET SOUS PREFECTURES,129,39082,15791,40.4,718,15073,166,INDEPENDANT,BEOUMI EN MARCHE,200,1.33,False,10,BEOUMI EN MARCHE
GBEKE,056,ANDO KEKRENOU BEOUMI ET KONDROBO COMMUNES ET SOUS PREFECTURES,129,39082,15791,40.4,718,15073,166,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,3559,23.61,False,10,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
GBEKE,056,ANDO KEKRENOU BEOUMI ET KONDROBO COMMUNES ET SOUS PREFECTURES,129,39082,15791,40.4,718,15073,166,INDEPENDANT,ENTENTE POUR LE DEVELOPPEMENT,440,2.92,False,10,ENTENTE POUR LE DEVELOPPEMENT
GBEKE,056,ANDO KEKRENOU BEOUMI ET KONDROBO COMMUNES ET SOUS PREFECTURES,129,39082,15791,40.4,718,15073,166,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,5734,38.04,True,10,TOUS ENSEMBLE POUR LA COTE D IVOIRE
GBEKE,057,BODOKRO LOLOBO ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES,76,20187,7420,36.76,236,7184,78,INDEPENDANT,KOUAKOU KOUAME MAXIME,3375,46.98,True,10,KOUAKOU KOUAME MAXIME
GBEKE,057,BODOKRO LOLOBO ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES,76,20187,7420,36.76,236,7184,78,RHDP,KOUAME ATTINGBRE,1600,22.27,False,10,KOUAME ATTINGBRE
GBEKE,057,BODOKRO LOLOBO ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES,76,20187,7420,36.76,236,7184,78,INDEPENDANT,N GUESSAN KOUADIO JULES,261,3.63,False,10,N GUESSAN KOUADIO JULES
GBEKE,057,BODOKRO LOLOBO ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES,76,20187,7420,36.76,236,7184,78,FPI,KOUASSI YAO RAPHAEL,329,4.58,False,10,KOUASSI YAO RAPHAEL
GBEKE,057,BODOKRO LOLOBO ET N GUESSANKRO COMMUNES ET SOUS PREFECTURES,76,20187,7420,36.76,236,7184,78,PDCI RDA,SAHOURE N GUESSAN PATRICE,1541,21.45,False,10,SAHOURE N GUESSAN PATRICE
GBEKE,058,BOTRO ET KROFOINSOU COMMUNES ET SOUS PREFECTURES,64,15712,6698,42.63,231,6467,56,INDEPENDANT,YAO KOUASSI NOGUES,208,3.22,False,10,YAO KOUASSI NOGUES
GBEKE,058,BOTRO ET KROFOINSOU COMMUNES ET SOUS PREFECTURES,64,15712,6698,42.63,231,6467,56,RHDP,YAO KOUASSI MAURICE,3639,56.27,True,10,YAO KOUASSI MAURICE
GBEKE,058,BOTRO ET KROFOINSOU COMMUNES ET SOUS PREFECTURES,64,15712,6698,42.63,231,6467,56,INDEPENDANT,KOUADIO KOUASSI LANDRY,289,4.47,False,10,KOUADIO KOUASSI LANDRY
GBEKE,058,BOTRO ET KROFOINSOU COMMUNES ET SOUS PREFECTURES,64,15712,6698,42.63,231,6467,56,INDEPENDANT,GNAMIEN KONAN,221,3.42,False,10,GNAMIEN KONAN
GBEKE,058,BOTRO ET KROFOINSOU COMMUNES ET SOUS PREFECTURES,64,15712,6698,42.63,231,6467,56,INDEPENDANT,DIABY AMADOU,79,1.22,False,10,DIABY AMADOU
GBEKE,058,BOTRO ET KROFOINSOU COMMUNES ET SOUS PREFECTURES,64,15712,6698,42.63,231,6467,56,PDCI RDA,AZAGOH KOUADIO RICHARD,1975,30.54,False,10,AZAGOH KOUADIO RICHARD
GBEKE,059,DIABO ET LANGUIBONOU COMMUNES ET SOUS PREFECTURES,108,27040,10747,39.74,363,10384,147,RHDP,ASSAHORE KONAN JACQUES,6758,65.08,True,10,ASSAHORE KONAN JACQUES
GBEKE,059,DIABO ET LANGUIBONOU COMMUNES ET SOUS PREFECTURES,108,27040,10747,39.74,363,10384,147,INDEPENDANT,YAO KOUAME ALBERT,78,0.75,False,10,YAO KOUAME ALBERT
GBEKE,059,DIABO ET LANGUIBONOU COMMUNES ET SOUS PREFECTURES,108,27040,10747,39.74,363,10384,147,INDEPENDANT,BROU KOUASSI FELICIEN,57,0.55,False,10,BROU KOUASSI FELICIEN
GBEKE,059,DIABO ET LANGUIBONOU COMMUNES ET SOUS PREFECTURES,108,27040,10747,39.74,363,10384,147,INDEPENDANT,KOUADIO KOUAME EMMANUEL,80,0.77,False,10,KOUADIO KOUAME EMMANUEL
GBEKE,059,DIABO ET LANGUIBONOU COMMUNES ET SOUS PREFECTURES,108,27040,10747,39.74,363,10384,147,INDEPENDANT,YAO BETTY ARIANE REBECCA MARIE,598,5.76,False,10,YAO BETTY ARIANE REBECCA MARIE
GBEKE,059,DIABO ET LANGUIBONOU COMMUNES ET SOUS PREFECTURES,108,27040,10747,39.74,363,10384,147,INDEPENDANT,N GUESSAN KOUADIO LEONCE,22,0.21,False,10,N GUESSAN KOUADIO LEONCE
GBEKE,059,DIABO ET LANGUIBONOU COMMUNES ET SOUS PREFECTURES,108,27040,10747,39.74,363,10384,147,PDCI RDA,HOUSSOU KOUADIO CHRISTOPHE,2644,25.46,False,10,HOUSSOU KOUADIO CHRISTOPHE
GBEKE,060,BOUAKE VILLE,710,277859,114172,41.09,1375,112797,1179,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,111618,98.95,True,10,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
GBEKE,060,BOUAKE VILLE,710,277859,114172,41.09,1375,112797,1179,CODE,OSONS LE CHANGEMENT,692,6.1,False,10,OSONS LE CHANGEMENT
GBEKE,060,BOUAKE VILLE,710,277859,114172,41.09,1375,112797,1179,GP PAIX,PAIX UNITE PROSPERITE,300,2.64,False,10,PAIX UNITE PROSPERITE
GBEKE,061,BOUNDA BROBO ET MAMINI COMMUNES ET SOUS PREFECTURES BOUAKE SOUS PREFECTURE,136,29385,11859,40.36,511,11348,143,INDEPENDANT,VISION INTEGRITE ESPOIR,940,8.28,False,11,VISION INTEGRITE ESPOIR
GBEKE,061,BOUNDA BROBO ET MAMINI COMMUNES ET SOUS PREFECTURES BOUAKE SOUS PREFECTURE,136,29385,11859,40.36,511,11348,143,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,5421,47.77,True,11,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
GBEKE,061,BOUNDA BROBO ET MAMINI COMMUNES ET SOUS PREFECTURES BOUAKE SOUS PREFECTURE,136,29385,11859,40.36,511,11348,143,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,3771,33.23,False,11,TOUS ENSEMBLE POUR LA COTE D IVOIRE
GBEKE,061,BOUNDA BROBO ET MAMINI COMMUNES ET SOUS PREFECTURES BOUAKE SOUS PREFECTURE,136,29385,11859,40.36,511,11348,143,INDEPENDANT,UNION DYNAMISME ENTRAIDE,81,0.71,False,11,UNION DYNAMISME ENTRAIDE
GBEKE,062,DJEBONOUA COMMUNE ET SOUS PREFECTURE,53,13760,5286,38.42,173,5113,59,ADCI,KONAN YAO AUBIN,60,1.17,False,11,KONAN YAO AUBIN
GBEKE,062,DJEBONOUA COMMUNE ET SOUS PREFECTURE,53,13760,5286,38.42,173,5113,59,INDEPENDANT,TAIGUAIN KOFFI EDMOND,243,4.75,False,11,TAIGUAIN KOFFI EDMOND
GBEKE,062,DJEBONOUA COMMUNE ET SOUS PREFECTURE,53,13760,5286,38.42,173,5113,59,INDEPENDANT,KOUAME KOUASSI GUSTAVE,1224,23.94,False,11,KOUAME KOUASSI GUSTAVE
GBEKE,062,DJEBONOUA COMMUNE ET SOUS PREFECTURE,53,13760,5286,38.42,173,5113,59,INDEPENDANT,KOUADIO DIE,60,1.17,False,11,KOUADIO DIE
GBEKE,062,DJEBONOUA COMMUNE ET SOUS PREFECTURE,53,13760,5286,38.42,173,5113,59,INDEPENDANT,DJE EDEPHOUET JACQUES ARNAUD,82,1.6,False,11,DJE EDEPHOUET JACQUES ARNAUD
GBEKE,062,DJEBONOUA COMMUNE ET SOUS PREFECTURE,53,13760,5286,38.42,173,5113,59,RHDP,ALLALI JUSTICE EULOGE BENIANSOU,441,8.63,False,11,ALLALI JUSTICE EULOGE BENIANSOU
GBEKE,062,DJEBONOUA COMMUNE ET SOUS PREFECTURE,53,13760,5286,38.42,173,5113,59,PDCI RDA,YAO KOUADIO ROLAND,2944,57.58,True,11,YAO KOUADIO ROLAND
GBEKE,063,AYAOU SRAN DIBRI ASRIKRO SAKASSOU ET TOUMODI SAKASSOU COMMUNES ET SOUS PREFECTURES,143,38024,11752,30.91,377,11375,163,INDEPENDANT,KOUADIO KPANNIGO N GUESSAN VALERIE,1155,10.15,False,11,KOUADIO KPANNIGO N GUESSAN VALERIE
GBEKE,063,AYAOU SRAN DIBRI ASRIKRO SAKASSOU ET TOUMODI SAKASSOU COMMUNES ET SOUS PREFECTURES,143,38024,11752,30.91,377,11375,163,INDEPENDANT,N GUESSAN KOUASSI DENIS,34,0.3,False,11,N GUESSAN KOUASSI DENIS
GBEKE,063,AYAOU SRAN DIBRI ASRIKRO SAKASSOU ET TOUMODI SAKASSOU COMMUNES ET SOUS PREFECTURES,143,38024,11752,30.91,377,11375,163,INDEPENDANT,KOUASSI HERMANN RODOLPHE,284,2.5,False,11,KOUASSI HERMANN RODOLPHE
GBEKE,063,AYAOU SRAN DIBRI ASRIKRO SAKASSOU ET TOUMODI SAKASSOU COMMUNES ET SOUS PREFECTURES,143,38024,11752,30.91,377,11375,163,CODE,ZELIA KAKAUF ABOH KOFFI,177,1.56,False,11,ZELIA KAKAUF ABOH KOFFI
GBEKE,063,AYAOU SRAN DIBRI ASRIKRO SAKASSOU ET TOUMODI SAKASSOU COMMUNES ET SOUS PREFECTURES,143,38024,11752,30.91,377,11375,163,INDEPENDANT,KOFFI KOUACOU BENOIT,214,1.88,False,11,KOFFI KOUACOU BENOIT
GBEKE,063,AYAOU SRAN DIBRI ASRIKRO SAKASSOU ET TOUMODI SAKASSOU COMMUNES ET SOUS PREFECTURES,143,38024,11752,30.91,377,11375,163,RHDP,TOTO KOUADIO YVES,3597,31.62,False,11,TOTO KOUADIO YVES
GBEKE,063,AYAOU SRAN DIBRI ASRIKRO SAKASSOU ET TOUMODI SAKASSOU COMMUNES ET SOUS PREFECTURES,143,38024,11752,30.91,377,11375,163,ADCI,TOTO KONAN VALENTIN,781,6.87,False,11,TOTO KONAN VALENTIN
GBEKE,063,AYAOU SRAN DIBRI ASRIKRO SAKASSOU ET TOUMODI SAKASSOU COMMUNES ET SOUS PREFECTURES,143,38024,11752,30.91,377,11375,163,PDCI RDA,KOUADIO KOUAME EUGENE,4970,43.69,True,11,KOUADIO KOUAME EUGENE
GBOKLE,064,DAKPADOU ET SAGO COMMUNES ET SOUS PREFECTURES,71,19602,6919,35.3,108,6811,118,RHDP,KEBE MAHAMADOU,4897,71.9,True,11,KEBE MAHAMADOU
GBOKLE,064,DAKPADOU ET SAGO COMMUNES ET SOUS PREFECTURES,71,19602,6919,35.3,108,6811,118,INDEPENDANT,YAO KONAN PAUL STEPHANE GISCARD RUFFIN,411,6.03,False,11,YAO KONAN PAUL STEPHANE GISCARD RUFFIN
GBOKLE,064,DAKPADOU ET SAGO COMMUNES ET SOUS PREFECTURES,71,19602,6919,35.3,108,6811,118,PDCI RDA,GBALET DAKOURY DENIS,1385,20.33,False,11,GBALET DAKOURY DENIS
GBOKLE,064,DAKPADOU ET SAGO COMMUNES ET SOUS PREFECTURES,71,19602,6919,35.3,108,6811,118,INDEPENDANT,KACOU MEA D ASSIE JUSTIN KEVIN,4032,55.13,True,11,KACOU MEA D ASSIE JUSTIN KEVIN
GBOKLE,064,DAKPADOU ET SAGO COMMUNES ET SOUS PREFECTURES,71,19602,6919,35.3,108,6811,118,RHDP,FREGBO GUETE BASILE MESMIN,2632,35.99,False,11,FREGBO GUETE BASILE MESMIN
GBOKLE,064,DAKPADOU ET SAGO COMMUNES ET SOUS PREFECTURES,71,19602,6919,35.3,108,6811,118,UDCY,GOUHIZOUN N DA PATRICK JEAN KOUAME,74,1.01,False,11,GOUHIZOUN N DA PATRICK JEAN KOUAME
GBOKLE,064,DAKPADOU ET SAGO COMMUNES ET SOUS PREFECTURES,71,19602,6919,35.3,108,6811,118,INDEPENDANT,DIAKITE MOHAMED,111,1.52,False,11,DIAKITE MOHAMED
GBOKLE,064,DAKPADOU ET SAGO COMMUNES ET SOUS PREFECTURES,71,19602,6919,35.3,108,6811,118,PDCI RDA,GOUDARD AGOUA MOISE HONORAT,403,5.51,False,11,GOUDARD AGOUA MOISE HONORAT
GBOKLE,066,DAHIRI FRESCO ET GBAGBAM COMMUNES ET SOUS PREFECTURES,82,19869,6546,32.95,155,6391,57,INDEPENDANT,NANAN KOFFI,303,4.74,False,11,NANAN KOFFI
GBOKLE,066,DAHIRI FRESCO ET GBAGBAM COMMUNES ET SOUS PREFECTURES,82,19869,6546,32.95,155,6391,57,INDEPENDANT,SAMA DAMALAN JANVIER,967,15.13,False,11,SAMA DAMALAN JANVIER
GBOKLE,066,DAHIRI FRESCO ET GBAGBAM COMMUNES ET SOUS PREFECTURES,82,19869,6546,32.95,155,6391,57,RHDP,LEGRE DAKPA PHILIPPE,2976,46.57,True,11,LEGRE DAKPA PHILIPPE
GBOKLE,066,DAHIRI FRESCO ET GBAGBAM COMMUNES ET SOUS PREFECTURES,82,19869,6546,32.95,155,6391,57,ADCI,ABALE BASILE HENRI,85,1.33,False,11,ABALE BASILE HENRI
GBOKLE,066,DAHIRI FRESCO ET GBAGBAM COMMUNES ET SOUS PREFECTURES,82,19869,6546,32.95,155,6391,57,INDEPENDANT,KPREKPRE ZILIHONON BERNADETTE ERNESTINE SYLVIE,1625,25.43,False,11,KPREKPRE ZILIHONON BERNADETTE ERNESTINE SYLVIE
GBOKLE,066,DAHIRI FRESCO ET GBAGBAM COMMUNES ET SOUS PREFECTURES,82,19869,6546,32.95,155,6391,57,PDCI RDA,ZAMA JEAN LUC,378,5.91,False,11,ZAMA JEAN LUC
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,YORO ALAIN MICHEL,67,0.64,False,12,YORO ALAIN MICHEL
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,GOLLO TABLEY ROBERT GABRIEL,121,1.16,False,12,GOLLO TABLEY ROBERT GABRIEL
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,DOUAI LEGRE GERMAIN,1582,15.18,False,12,DOUAI LEGRE GERMAIN
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,GBEKEDI DOUHABOU NOEL,63,0.6,False,12,GBEKEDI DOUHABOU NOEL
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,EDS,GAROU ANTONI,418,4.01,False,12,GAROU ANTONI
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,PDCI RDA,KONE OBRE DEPROU CYRIELLE EMMANUELLE,1819,17.46,False,12,KONE OBRE DEPROU CYRIELLE EMMANUELLE
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,MGC,GOURI KOUDOUGNON ALAIN,140,1.34,False,12,GOURI KOUDOUGNON ALAIN
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,KRIZO NICOLE FLEUR REGINA,42,0.4,False,12,KRIZO NICOLE FLEUR REGINA
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,SOGO AYMAR TANGUY BLAIS,662,6.35,False,12,SOGO AYMAR TANGUY BLAIS
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,DJEDJE BAGNON MARIUS BIENVENU,621,5.96,False,12,DJEDJE BAGNON MARIUS BIENVENU
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,RHDP,KONE ISSA,2749,26.38,True,12,KONE ISSA
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,DALLY PRUDENCE SONIA,299,2.87,False,12,DALLY PRUDENCE SONIA
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,CODE,GRI SERAPHIN,195,1.87,False,12,GRI SERAPHIN
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,LITIE LITIE ERIC,95,0.91,False,12,LITIE LITIE ERIC
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,YOUBOLOU ADJEHI NATHALIE,266,2.55,False,12,YOUBOLOU ADJEHI NATHALIE
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,ZAGO KPOKOU FRANCIS GOSSET,373,3.58,False,12,ZAGO KPOKOU FRANCIS GOSSET
GOH,067,BAYOTA DAHIEPA KEHI OURAGAHIO ET YOPOHUE COMMUNES ET SOUS PREFECTURES,150,42324,10693,25.26,274,10419,166,INDEPENDANT,GBALOU SERY MARTIN CLAVER,741,7.11,False,12,GBALOU SERY MARTIN CLAVER
GOH,068,DIGNAGO GALEBOUO ET GUIBEROUA COMMUNES ET SOUS PREFECTURES,110,30755,8919,29.0,276,8643,87,CRI PANAFRICAIN,NAKI GOHOU ABEL,17,0.2,False,12,NAKI GOHOU ABEL
GOH,068,DIGNAGO GALEBOUO ET GUIBEROUA COMMUNES ET SOUS PREFECTURES,110,30755,8919,29.0,276,8643,87,FPI,LIBY GUILLAUME,274,3.17,False,12,LIBY GUILLAUME
GOH,068,DIGNAGO GALEBOUO ET GUIBEROUA COMMUNES ET SOUS PREFECTURES,110,30755,8919,29.0,276,8643,87,PDCI RDA,DIGBEU BLE ALFRED,1704,19.72,False,12,DIGBEU BLE ALFRED
GOH,068,DIGNAGO GALEBOUO ET GUIBEROUA COMMUNES ET SOUS PREFECTURES,110,30755,8919,29.0,276,8643,87,INDEPENDANT,OURAGA SERGE OLIVIER,1327,15.35,False,12,OURAGA SERGE OLIVIER
GOH,068,DIGNAGO GALEBOUO ET GUIBEROUA COMMUNES ET SOUS PREFECTURES,110,30755,8919,29.0,276,8643,87,RHDP,DOGO LOGBO MYSS BELMONDE,4730,54.73,True,12,DOGO LOGBO MYSS BELMONDE
GOH,068,DIGNAGO GALEBOUO ET GUIBEROUA COMMUNES ET SOUS PREFECTURES,110,30755,8919,29.0,276,8643,87,CODE,ZIE BETO ALFRED,44,0.51,False,12,ZIE BETO ALFRED
GOH,068,DIGNAGO GALEBOUO ET GUIBEROUA COMMUNES ET SOUS PREFECTURES,110,30755,8919,29.0,276,8643,87,INDEPENDANT,KOUADIO KONAN LEON,460,5.32,False,12,KOUADIO KONAN LEON
GOH,069,DOUGROUPALEGNOA DOUKOUYO GNAGBODOUGNOA ET SERIHIO COMMUNES ET SOUS PREFECTURES GAGNOA SOUS PREFECTURE,129,36390,10519,28.91,451,10068,159,INDEPENDANT,GNAHORE SIABA GEORGES,448,4.45,False,13,GNAHORE SIABA GEORGES
GOH,069,DOUGROUPALEGNOA DOUKOUYO GNAGBODOUGNOA ET SERIHIO COMMUNES ET SOUS PREFECTURES GAGNOA SOUS PREFECTURE,129,36390,10519,28.91,451,10068,159,INDEPENDANT,KAKOU GUIKAHUE MAURICE,1600,15.89,False,13,KAKOU GUIKAHUE MAURICE
GOH,069,DOUGROUPALEGNOA DOUKOUYO GNAGBODOUGNOA ET SERIHIO COMMUNES ET SOUS PREFECTURES GAGNOA SOUS PREFECTURE,129,36390,10519,28.91,451,10068,159,INDEPENDANT,ADJI KODOU MATHIAS,55,0.55,False,13,ADJI KODOU MATHIAS
